CNPJ,CPF
47826093703467,14781327080
62668877819131,13826596819
94312606099957,90571159064
24366148453943,48277060203
31032450253537,31111043916
59191751694955,91126215436
65012305574195,23286612809
82011566347608,64266440424
29394446117338,92501706508
98350280848017,86396739252
68773749662947,19025796737
37807480399323,39755712199
41917072548596,31268741380
19340753971102,25080897752
62749743857167,23809325008
14449365346203,95403559007
36551947019119,23889670232
77948010861427,35182910530
36551947019119,50199231537
69595295206961,19897167411
53902059683323,12376609919
27745130881963,11380881939
95386174431158,85721706435
68312882938921,24144161455
61303513933329,53587386186
34309540217627,57443849162
47826093703467,41389343172
47826093703467,14472385077
14449365346203,65311348891
80197117608063,98752646808
12889672508035,29345170401
61303513933329,79480319439
96446561698593,76099603576
49341182316212,81226819243
32446416049734,24928049261
82874747428016,55227430257
97990733908995,36296888600
46097289636674,95904755718
31032450253537,70532002906
38045647514401,10830705507
37807480399323,46919848989
68312882938921,96737284680
46097289636674,28081385889
36165256900022,56782059075
58380936692239,97188427062
35810129552383,47836538403
68773749662947,59316739127
59191751694955,79950105003
80294934452936,96939779561
45295288702545,21370108475
10583135150296,85209874707
97811619447236,58174845262
32446416049734,77340750571
12889672508035,88417466313
65584843227507,95990204327
17930212248350,15420673235
19340753971102,78874950295
29394446117338,57002824490
47826093703467,42296804934
80294934452936,61104000130
37807480399323,30132698539
68312882938921,69869705323
25776742292783,22436126923
39003021370379,27993711914
12889672508035,15573446170
35810129552383,72749723818
80993060686527,79250396582
84419120657576,44602567966
39003021370379,13342390900
29985749885620,77785269061
97990733908995,79342443070
65012305574195,87597730479
95660750107841,68995482281
74549080594929,65344042784
94466310402991,62100250264
12889672508035,21335279028
96252915496527,56567201015
10583135150296,63948246422
72465950607081,28205856117
80197117608063,61802026128
55841356143005,91702440321
35810129552383,11445053190
80993060686527,35291396002
35810129552383,45936461218
36165256900022,44183526215
97990733908995,44629376721
82874747428016,96801557498
82561615894649,62901190145
65012305574195,82480921751
21656594657176,70945616736
12889672508035,60098227305
82622589316584,62777674814
72465950607081,75751489773
68773749662947,92198144149
20077990191341,81901299328
69595295206961,76072117609
93922386015918,63656247478
77363555522414,23633200881
97534969517714,24105101737
59191751694955,39215851895
82165497775159,86989555777
61303513933329,64878622259
33348500404737,48606611634
49341182316212,63849121941
35810129552383,67950016100
49341182316212,66895921418
25776742292783,27969280058
27745130881963,45342463453
62749743857167,78815650164
36165256900022,39081600169
55841356143005,24832614801
35810129552383,16462478953
75879460602581,77349003335
75879460602581,83899437708
85833961954628,72800522040
97811619447236,84399137342
62749743857167,39331660988
25513712398394,75481702411
56114895756964,24379561055
94466310402991,67917870664
82851329951625,91835093885
62668877819131,23476627052
47826093703467,64895217765
59641810724473,73947946442
69595295206961,24796445129
83278808046270,53246919324
92522664749144,10267432970
25776742292783,55203087676
97990733908995,79780588562
80509909102767,65840597432
32446416049734,64573629849
69595295206961,56350161850
96252915496527,86084965839
65012305574195,61841988879
61303513933329,63462538218
31161948922058,18244191447
21656594657176,45682688482
12889672508035,32944506983
36551947019119,49499578280
61921603224803,91565945859
19340753971102,36860013745
92522664749144,12852997986
65584843227507,93517951828
39280180505111,20914182517
20077990191341,12229486729
41418339362464,97940337819
56114895756964,34070266360
39003021370379,13398117423
80294934452936,33493680588
83278808046270,58906985551
37698948044599,41795228620
98350280848017,30049618758
85833961954628,40381492212
82484311618001,38739690231
29394446117338,19238799608
38045647514401,60547869832
69595295206961,58405742841
53902059683323,64585022287
64411873825172,40423882957
40118078390691,88173720399
85443217227750,70638928533
85833961954628,41971198684
53902059683323,42159342138
33627455438980,58834547995
97990733908995,60116745550
82874747428016,72733208247
45295288702545,32553891511
62749743857167,10183965877
37807480399323,43404050799
65012305574195,27529080076
93922386015918,17061801127
55841356143005,46146573581
49341182316212,20345650037
18281739518582,36231484994
41917072548596,75523512729
82484311618001,10255670478
64411873825172,62659897305
35810129552383,40003152804
96446561698593,74271937390
41418339362464,74852569887
80197117608063,99991547250
96252915496527,81116520504
69595295206961,52681495961
31032450253537,67287610760
34309540217627,53630786382
46097289636674,80189684804
35810129552383,99268010958
46097289636674,85632533642
85443217227750,51521760618
85833961954628,95683365376
59108194804780,56544790820
18281739518582,12632319613
61921603224803,44415794479
95386174431158,16203051940
37807480399323,75810324896
65584843227507,28144034166
49341182316212,30336665953
37698948044599,52582383839
72940236893833,31426274801
40118078390691,85524648479
77363555522414,30764569936
52353336284687,52874601959
41418339362464,74920790758
36551947019119,91213202505
97990733908995,99106019365
95660750107841,74851812348
39003021370379,15649346729
58380936692239,77001931769
29394446117338,47359624088
24366148453943,55129301764
96446561698593,73684673679
94312606099957,29523945777
37698948044599,81503717307
94312606099957,69861178289
93922386015918,89871839616
52353336284687,24237195574
68312882938921,84869301360
68773749662947,46791317061
64411873825172,30361623275
17930212248350,38028170385
25776742292783,51371214569
64411873825172,25948029923
82561615894649,27636463969
84419120657576,59814929507
75879460602581,62769943040
82484311618001,78746544718
94823868628552,13226945526
49341182316212,73855923354
69595295206961,53656696385
98350280848017,44282503175
94823868628552,71628358358
33627455438980,78987255735
96758550393062,93234856783
58380936692239,73925611146
31161948922058,16021517025
94823868628552,41671955282
80294934452936,97011077670
94312606099957,73593877008
18281739518582,86471412084
80509909102767,43135514930
56114895756964,89829590190
47826093703467,47147735086
61303513933329,90506527819
69595295206961,45307439643
59641810724473,56090173128
79188359316833,29689846101
80197117608063,79490445385
31161948922058,28661572056
65584843227507,27653065854
72940236893833,98950840440
96252915496527,16127071519
98350280848017,55244014814
65584843227507,64227762567
78376027409410,61663810001
94466310402991,90703850221
74549080594929,45901876812
94466310402991,87028799361
97811619447236,91793788456
62749743857167,85599842896
79522914976349,75624072837
59108194804780,74084184763
37698948044599,85284296035
47826093703467,95620334110
24366148453943,31795037972
40118078390691,84820873889
82561615894649,68973085111
65012305574195,64056990527
46097289636674,21059950714
33627455438980,19010750414
97811619447236,64916156327
32146474794536,81635572326
59641810724473,21412959069
65584843227507,71841192202
36165256900022,25130993435
39003021370379,66376733797
95660750107841,47530095003
80294934452936,42622724020
93922386015918,43914564322
97990733908995,80050754723
77363555522414,70817782209
85833961954628,44516038908
85833961954628,39679043984
34309540217627,21319717265
54815793842573,88559379677
47826093703467,49632908140
93922386015918,77382731498
64411873825172,25012501965
83278808046270,81419083021
32146474794536,16306332833
96758550393062,44572908265
40118078390691,24057025373
39280180505111,65658490338
93922386015918,47111388435
36551947019119,57794592844
61921603224803,16551187085
80197117608063,89372505325
77948010861427,46659254335
82165497775159,56253374764
24213037007828,24019203481
37698948044599,39891973419
68773749662947,65983248392
80993060686527,71258152294
17930212248350,66060963069
20077990191341,42573907145
41418339362464,10637226859
78376027409410,27718301251
41917072548596,82736594167
29985749885620,48273970430
58380936692239,59646905880
96758550393062,97390543337
62749743857167,90160101843
80509909102767,85182139634
17930212248350,18778897731
47826093703467,37417810425
69595295206961,83158763186
49341182316212,93818071716
78376027409410,60554018364
74549080594929,18428571265
82851329951625,46023582546
62668877819131,17036712826
62749743857167,34060563127
31032450253537,68686555694
62749743857167,74628016100
58380936692239,37132167309
62668877819131,35171877373
64411873825172,10000891956
37698948044599,50495853455
77948010861427,75081557653
68312882938921,87681015237
59191751694955,48094075603
37698948044599,61559683098
25776742292783,50706620079
33627455438980,47915466057
59108194804780,76523954005
72940236893833,54659141187
24366148453943,30351200100
82851329951625,35682835898
