CPF,ID,papel
28682359130,9741,figurante
29568156042,508,lenhador
12065346065,302,assassino
61270491968,65,assassino
47533336628,1999,figurante
68146984878,98,banqueiro
52589848300,2841,lenhador
57747801730,14128,lenhador
17520522675,322,mochinho
37872244033,10559,banqueiro
21506771760,70,assassino
61617630195,768,assassino
81306050074,10625,figurante
95890643190,10567,ladrao
43872114542,1574,heroi
52403727321,1538,ladrao
18904050864,9373,assassino
40023706351,11544,lenhador
97304670601,17774,figurante
24426491358,1429,heroi
29767831292,1574,lenhador
84305164081,302,lenhador
69921136018,9833,assassino
94376274859,421,heroi
64853294758,553,figurante
46197703667,10590,figurante
10939107751,869,ladrao
66306011003,322,lenhador
18823544678,2048,heroi
53663298928,9506,mochinho
84266738191,425,assassino
71593756593,77,mochinho
70831465509,12211,mochinho
92822498647,670,ladrao
89767819730,1999,assassino
88426423121,9741,mocinha
53317662982,652,mochinho
15638934373,9373,figurante
16036919820,70,mochinho
69993901941,6466,figurante
23846931333,10647,mochinho
37310324197,1824,ladrao
48750461862,1429,mochinho
65137855999,176,assassino
32990399957,6466,heroi
93658805980,818,banqueiro
32132296566,1538,heroi
72564328865,1809,figurante
87850064753,425,assassino
41739838703,10647,lenhador
66966380354,672,figurante
16584244021,14462,mochinho
47328448081,1900,ladrao
53765734820,1809,ladrao
33811939149,70,figurante
67243017178,9476,banqueiro
80219206132,8920,assassino
23444425329,557,heroi
44664543752,2114,banqueiro
40986624516,652,heroi
65406595300,557,mochinho
86300734383,10867,heroi
63492181200,1429,heroi
88293775462,670,lenhador
46568227417,634,ladrao
73910028295,10867,mochinho
46513061320,1809,assassino
10905121668,671,assassino
35216138639,310,figurante
67422379507,2575,lenhador
80973484731,2575,assassino
29070800093,634,banqueiro
40155281238,10559,figurante
88235430360,121,mocinha
44379203969,10992,mochinho
38066609174,17774,banqueiro
45492723248,955,assassino
45933031067,2067,figurante
48201631118,768,heroi
86854299100,1900,figurante
91094767360,10567,assassino
62399817110,129,mocinha
45272133659,98,ladrao
33024608332,24,assassino
33313831763,11544,heroi
48028569653,557,heroi
75915693000,1647,mochinho
35651506510,10590,banqueiro
21114989549,98,mocinha
55210069725,557,figurante
57869027366,120,ladrao
73036387288,671,ladrao
60515071172,9373,assassino
60787678339,4247,ladrao
60857948000,9373,assassino
34316240552,1809,banqueiro
32628617589,122,ladrao
16399261984,122,mocinha
97921558870,98,figurante
14087915532,11544,lenhador
28279570650,9532,mochinho
51589478841,65,heroi
52064050160,9016,heroi
16385715099,634,heroi
68999963547,1647,mocinha
37511248225,2841,ladrao
42410524634,8920,mochinho
29439568603,9476,assassino
55287016958,1538,mochinho
37293476194,17774,mochinho
98579615554,9741,figurante
86206260266,121,mochinho
76782977689,672,mocinha
58008153673,421,mocinha
95186914608,12211,assassino
74842152303,672,banqueiro
69727809553,1999,ladrao
19355869687,4614,banqueiro
91270973344,421,mochinho
68205867167,818,mocinha
76062700182,98,heroi
15228551524,11635,banqueiro
74257802853,9016,mochinho
44547213744,634,banqueiro
63498055625,557,ladrao
32948668102,9373,heroi
41874598694,634,assassino
30239489722,120,mochinho
42886556509,129,assassino
86657631415,672,heroi
21322116682,10867,mochinho
60339776735,786,figurante
14781327080,1429,ladrao
13826596819,122,figurante
90571159064,65,assassino
48277060203,10992,ladrao
31111043916,161,figurante
91126215436,9833,heroi
23286612809,14462,lenhador
64266440424,652,lenhador
92501706508,634,mochinho
86396739252,10559,heroi
19025796737,129,mocinha
39755712199,12211,mocinha
31268741380,10590,figurante
25080897752,2575,assassino
23809325008,161,figurante
95403559007,9806,banqueiro
23889670232,11544,lenhador
35182910530,167,figurante
50199231537,9373,mocinha
19897167411,302,banqueiro
12376609919,243,figurante
11380881939,2067,banqueiro
85721706435,2575,mochinho
24144161455,652,figurante
53587386186,553,ladrao
57443849162,9506,ladrao
41389343172,322,lenhador
14472385077,22,heroi
65311348891,243,banqueiro
98752646808,6466,mochinho
29345170401,10590,mochinho
79480319439,6466,heroi
76099603576,10992,mochinho
81226819243,4247,banqueiro
24928049261,10625,lenhador
55227430257,1999,mochinho
36296888600,77,banqueiro
95904755718,1647,banqueiro
70532002906,122,mochinho
10830705507,693,assassino
46919848989,11081,figurante
96737284680,869,banqueiro
28081385889,421,figurante
56782059075,2048,banqueiro
97188427062,10867,lenhador
47836538403,508,banqueiro
59316739127,1429,figurante
79950105003,2059,mocinha
96939779561,869,figurante
21370108475,869,mochinho
85209874707,670,mocinha
58174845262,1824,heroi
77340750571,425,heroi
88417466313,11635,ladrao
95990204327,955,figurante
15420673235,11544,ladrao
78874950295,302,ladrao
57002824490,652,banqueiro
42296804934,161,ladrao
61104000130,121,mochinho
30132698539,9373,figurante
69869705323,11635,ladrao
22436126923,122,mochinho
27993711914,22,mochinho
15573446170,1824,heroi
72749723818,22,mochinho
79250396582,634,mochinho
44602567966,12658,assassino
13342390900,176,assassino
77785269061,17774,figurante
79342443070,634,ladrao
87597730479,4614,mocinha
68995482281,4614,figurante
65344042784,955,assassino
62100250264,98,ladrao
21335279028,98,mocinha
56567201015,616,mochinho
63948246422,13654,lenhador
28205856117,9016,lenhador
61802026128,14128,assassino
91702440321,11081,mochinho
11445053190,869,assassino
35291396002,955,mocinha
45936461218,786,mochinho
44183526215,2067,heroi
44629376721,302,mocinha
96801557498,955,heroi
62901190145,4614,lenhador
82480921751,2675,mocinha
70945616736,302,lenhador
60098227305,19457,heroi
62777674814,10567,ladrao
75751489773,9476,lenhador
92198144149,70,mocinha
81901299328,9532,heroi
76072117609,1999,assassino
63656247478,10625,figurante
23633200881,9833,assassino
24105101737,1647,lenhador
39215851895,161,figurante
86989555777,869,mocinha
64878622259,9833,figurante
48606611634,693,figurante
63849121941,4247,lenhador
67950016100,10647,mochinho
66895921418,10647,heroi
27969280058,1824,figurante
45342463453,2114,ladrao
78815650164,9833,heroi
39081600169,70,lenhador
24832614801,24,banqueiro
16462478953,121,mocinha
77349003335,2067,banqueiro
83899437708,9741,assassino
72800522040,9741,heroi
84399137342,17774,assassino
39331660988,70,banqueiro
75481702411,10590,ladrao
24379561055,65,heroi
67917870664,11544,mochinho
91835093885,2048,mochinho
23476627052,77,assassino
64895217765,12658,mocinha
73947946442,1824,ladrao
24796445129,1999,banqueiro
53246919324,1921,heroi
10267432970,10567,figurante
55203087676,616,mochinho
79780588562,9833,figurante
65840597432,786,lenhador
64573629849,10992,mochinho
56350161850,167,mocinha
86084965839,12658,heroi
61841988879,12658,lenhador
63462538218,98,banqueiro
18244191447,1900,mocinha
45682688482,9506,mochinho
32944506983,11635,ladrao
49499578280,1999,heroi
91565945859,553,lenhador
36860013745,176,mochinho
12852997986,167,figurante
93517951828,9741,mocinha
20914182517,693,ladrao
12229486729,10992,heroi
97940337819,120,figurante
34070266360,11544,figurante
13398117423,1538,mocinha
33493680588,10647,assassino
58906985551,302,assassino
41795228620,1647,heroi
30049618758,8920,banqueiro
40381492212,243,lenhador
38739690231,10867,banqueiro
19238799608,670,ladrao
60547869832,2841,heroi
58405742841,553,assassino
64585022287,17774,heroi
40423882957,1900,figurante
88173720399,672,mocinha
70638928533,322,heroi
41971198684,302,mochinho
42159342138,9016,mochinho
58834547995,10625,banqueiro
60116745550,671,heroi
72733208247,77,mocinha
32553891511,98,banqueiro
10183965877,176,heroi
43404050799,19457,mochinho
27529080076,10867,banqueiro
17061801127,12658,mocinha
46146573581,1999,banqueiro
20345650037,10567,ladrao
36231484994,122,mochinho
75523512729,120,ladrao
10255670478,9741,assassino
62659897305,955,lenhador
40003152804,14128,ladrao
74271937390,11544,heroi
74852569887,9016,ladrao
99991547250,2067,ladrao
81116520504,425,lenhador
52681495961,768,figurante
67287610760,302,mocinha
53630786382,11081,ladrao
80189684804,310,banqueiro
99268010958,120,assassino
85632533642,6466,lenhador
51521760618,768,mochinho
95683365376,243,figurante
56544790820,70,heroi
12632319613,10625,assassino
44415794479,768,mocinha
16203051940,10567,figurante
75810324896,10992,figurante
28144034166,6466,ladrao
30336665953,65,mocinha
52582383839,10647,banqueiro
31426274801,421,lenhador
85524648479,9476,figurante
30764569936,1999,mochinho
52874601959,10590,assassino
74920790758,9532,mochinho
91213202505,652,banqueiro
99106019365,4614,banqueiro
74851812348,4247,lenhador
15649346729,2067,figurante
77001931769,9506,banqueiro
47359624088,14462,assassino
55129301764,671,assassino
73684673679,2114,lenhador
29523945777,768,figurante
81503717307,2048,assassino
69861178289,10992,figurante
89871839616,70,assassino
24237195574,161,figurante
84869301360,616,mochinho
46791317061,13654,lenhador
30361623275,167,mochinho
38028170385,1429,mochinho
51371214569,955,banqueiro
25948029923,2675,lenhador
27636463969,10867,mochinho
59814929507,24,ladrao
62769943040,9741,banqueiro
78746544718,10590,figurante
13226945526,1429,lenhador
73855923354,1538,assassino
53656696385,10625,mocinha
44282503175,1538,figurante
71628358358,1999,lenhador
78987255735,11544,mochinho
93234856783,786,ladrao
73925611146,1538,ladrao
16021517025,6466,banqueiro
41671955282,310,banqueiro
97011077670,421,figurante
73593877008,9476,mocinha
86471412084,98,figurante
43135514930,13654,heroi
89829590190,2675,lenhador
47147735086,2067,ladrao
90506527819,13654,lenhador
45307439643,12658,banqueiro
56090173128,12211,mochinho
29689846101,693,mocinha
79490445385,9833,figurante
28661572056,2048,assassino
27653065854,1921,lenhador
98950840440,1574,mocinha
16127071519,161,figurante
55244014814,955,heroi
64227762567,1433,lenhador
61663810001,98,figurante
90703850221,4247,lenhador
45901876812,65,lenhador
87028799361,14128,mochinho
91793788456,2675,heroi
85599842896,8920,heroi
75624072837,768,ladrao
74084184763,671,mochinho
85284296035,786,ladrao
95620334110,9806,lenhador
31795037972,1574,mochinho
84820873889,19457,mocinha
68973085111,4247,mocinha
64056990527,6466,ladrao
21059950714,10647,banqueiro
19010750414,671,assassino
64916156327,10590,mochinho
81635572326,14128,banqueiro
21412959069,4247,ladrao
71841192202,671,mocinha
25130993435,11081,banqueiro
66376733797,818,lenhador
47530095003,672,banqueiro
42622724020,14128,mocinha
43914564322,508,figurante
80050754723,1824,assassino
70817782209,14462,lenhador
44516038908,671,mochinho
39679043984,12658,figurante
21319717265,24,assassino
88559379677,2841,mocinha
49632908140,670,mocinha
77382731498,421,mochinho
25012501965,2048,assassino
81419083021,167,lenhador
16306332833,98,ladrao
44572908265,2575,ladrao
24057025373,1433,heroi
65658490338,2067,figurante
47111388435,302,heroi
57794592844,22,lenhador
16551187085,24,banqueiro
89372505325,421,mocinha
46659254335,818,banqueiro
56253374764,9833,banqueiro
24019203481,322,lenhador
39891973419,9741,mochinho
65983248392,8920,mocinha
71258152294,553,assassino
66060963069,122,heroi
42573907145,121,lenhador
10637226859,243,banqueiro
27718301251,122,banqueiro
82736594167,10590,ladrao
48273970430,634,assassino
59646905880,6466,mocinha
97390543337,24,mocinha
90160101843,693,banqueiro
85182139634,8920,figurante
18778897731,10992,figurante
37417810425,557,mocinha
83158763186,9741,ladrao
93818071716,167,ladrao
60554018364,2067,figurante
18428571265,425,ladrao
46023582546,9806,figurante
17036712826,955,mocinha
34060563127,120,banqueiro
68686555694,557,lenhador
74628016100,869,heroi
37132167309,1538,figurante
35171877373,98,mocinha
10000891956,10647,assassino
50495853455,2048,ladrao
75081557653,1809,ladrao
87681015237,652,mochinho
48094075603,10625,lenhador
61559683098,24,mocinha
50706620079,14128,mocinha
47915466057,9506,banqueiro
76523954005,19457,mochinho
54659141187,9476,figurante
30351200100,421,lenhador
35682835898,6466,ladrao
47665627510,2067,assassino
42099275593,11635,heroi
62717037339,10647,heroi
98585837749,1809,lenhador
29502770044,634,assassino
89450958879,652,figurante
61458450756,955,mochinho
12203505245,1999,figurante
56343475573,9506,figurante
74358650281,122,figurante
56773563860,1538,figurante
36780913775,2841,mochinho
35615073789,1538,figurante
75286484030,65,mochinho
78002344368,425,heroi
96318449201,11081,ladrao
48908840047,9016,mocinha
26394404560,670,mocinha
25864218780,1824,lenhador
86678817564,122,mochinho
57759438072,98,mochinho
15634443072,672,heroi
32984193116,1809,banqueiro
63254867124,9532,ladrao
73489557047,9016,figurante
77823476513,557,figurante
88917794583,421,heroi
89176203667,9833,heroi
57699256975,14128,mochinho
41368908154,129,mochinho
27790315561,2048,heroi
10348131385,670,banqueiro
14120072229,2841,mochinho
49615936478,70,assassino
66684027094,1574,lenhador
73166974740,1809,ladrao
58668247334,10567,banqueiro
14092086879,11544,banqueiro
72681546932,1809,figurante
61032315834,6466,heroi
82336881297,9741,heroi
92843973371,955,mocinha
73728180707,9833,lenhador
34390973243,2675,lenhador
36739761271,98,figurante
41035635309,1433,ladrao
52283204455,120,ladrao
49773828054,243,assassino
11182050293,634,banqueiro
33206011891,122,assassino
16746381644,553,heroi
97582539803,2675,banqueiro
37717956285,8920,heroi
11433445931,11544,mochinho
48681118716,1574,heroi
47244745939,1999,lenhador
51304418968,2048,mochinho
15014626084,634,heroi
54995500352,10647,mocinha
36006465864,2048,assassino
33225364675,70,figurante
15951670824,322,figurante
14265289514,616,ladrao
82668331685,508,banqueiro
49498016641,4614,mochinho
69818629881,11081,lenhador
40970545261,1809,lenhador
12086753092,1900,mocinha
85751755396,9806,mochinho
61323150315,10590,banqueiro
76551408157,10647,mocinha
38986479764,13654,banqueiro
57562493223,508,mochinho
86030053577,1921,assassino
56480904097,2675,banqueiro
60099392897,10559,assassino
96932006495,425,figurante
53914462758,77,figurante
76708162185,77,ladrao
30590296630,672,mochinho
72999031077,1809,heroi
14402607213,768,ladrao
29788542686,14462,assassino
39974815166,9806,ladrao
81754813050,1538,heroi
72832699671,1574,heroi
80908649799,9373,assassino
44776117478,9476,banqueiro
36788640667,553,mocinha
34357103614,10867,mocinha
72752171777,11544,mochinho
61866930736,10567,mocinha
13245399821,8920,lenhador
94247639209,12211,figurante
77197619727,14128,lenhador
72417061953,8920,figurante
70548943249,70,figurante
58551572401,1824,banqueiro
45373239110,2059,assassino
36652920157,2114,assassino
32163550034,553,figurante
