pessoa_CPF,ator_CPF
31366743650,29639426221
45138642872,66813433415
12482230526,31438667560
53397003994,46396601315
29786143845,79420156339
38836035594,23290452599
79290605375,48974111336
76321841838,27588481500
80942323342,69717133556
41461447961,53667564008
49726776436,71028541560
17616751126,65910414804
46337740145,53493670383
78975696922,37783717201
28946149799,75663186447
59993042279,79333055045
58981000653,62830851280
19668633306,66035077221
50524098124,25266268319
92494118327,96112418619
86854299100,52721220202
18867927530,63797839634
48344520837,72596794657
69651281794,62240664518
83231890548,27246018185
56714024473,22039052531
17555848113,96622365776
62863655910,45128940878
63485548213,60822214638
32772606014,78236926030
36928543306,81334121271
91616657531,49477569081
58788613065,12364869731
66939084230,39428297136
42631371606,84232127657
65326685436,12593321783
33869071564,97973401403
29550490350,57237785628
55674773043,67699359569
88788321616,97349904498
19976354637,18782972637
70460265292,97349904498
84485088669,41623212799
28484463861,20914182517
34450305802,51446411951
33808593853,41155767525
54787644231,59902137450
22446516715,44207505375
10999585705,55529049061
30012810829,26889960164
78893224030,33633110442
82624787047,25931795678
89669582081,25098956331
18624885305,67508063209
25805933084,81783292788
89513912607,53269749765
68918809901,17541950153
16462478953,27184912602
56880268134,43060716519
77994214130,72938605397
64071817541,80045895141
13100043591,76143047575
61379483685,92863044040
83259695218,37082474191
28796627829,87161457667
41426836579,65989728662
80491607264,77025342702
49551266185,65405794541
16671643322,36488802661
25112047051,72885046758
23718984711,95683365376
99431473077,47621184747
76073500595,82528161698
53771081644,35587036168
79711073150,59780256338
57394951327,80472845826
23542227748,89667127753
58008647495,27498152734
34149369599,53555233665
45799959352,38564822372
68437127369,12464301341
34536788324,89265943608
25078422601,95441593843
51384594238,11434991963
54291492244,72561562006
32484746629,19071113397
21580471446,35322994096
12055214447,11583062280
45711227028,88634317350
62532554087,26414867807
35778115780,24610183022
74664128068,54104393390
32184769737,68022065634
31819756124,44236404788
50094355750,90994500346
63808540837,77166075068
82076101189,26683469588
84091925926,80243464968
96548326156,90085496103
26114703763,10640079556
79871148956,54788753396
31996901015,26645823622
75361276535,78637439385
67329676332,69864552994
39722400397,11434003566
91909753957,79379602492
80305583269,61246752874
31345949054,53000510772
31418411866,23319817731
98266364324,82265491238
76658366473,43293379081
56011813690,76233835544
31866543916,93845721050
15768120784,63548803354
62455940508,27932769308
96567356573,59857439883
22369263614,72789797236
84702169372,82206294606
26578456752,28842520587
26512691470,14718165543
81268570233,99457440636
59133756204,75896428980
90788782157,14669517277
83799185811,78242667818
82042690765,54933489500
38858554838,37159759218
18271177182,46006132299
89866085168,80997216868
55823793955,88166893232
94354996873,16159239879
65752456324,21770213382
67292567374,90355949595
84302994611,51835717824
53963116447,39022643252
96626000071,96949315138
41580580959,73630156042
81221642623,86727113022
70282294095,47745154259
13269574848,37976280516
15693174404,70335423590
57394951327,90633200041
32434733926,28193245693
91261516246,32115465044
98908092207,79636652891
41823171479,38577120152
77803099956,25266096658
32575204441,56616352707
97591389148,77509180148
27410767538,95819690845
64432036208,89128037433
38519499768,45294382560
38318048808,13570595193
86253565581,73412554956
96058894866,23049815133
16107534488,42148398995
15570646459,54924342883
90869423820,85273509294
96718162654,97567980773
73448980058,62542932132
45103314157,48771094215
94670353702,25153031487
33265634658,99319944685
87573128130,95836308535
19293327676,95497034017
26887430908,44703104220
82336881297,85542296737
68425063176,64531742537
80010418808,12531448995
44157002775,34228234012
37212369013,53935864451
11425554096,20345650037
20705730818,36995189498
67419879122,55176211370
91539764939,16490713770
58719083221,61631353724
76743583657,84822475343
66768569891,48357021609
60104850233,89248424583
62994943505,74168188197
22615171262,89245049108
30261694231,90400825236
15814076606,63976222296
15743798494,79851889954
23190939015,84593518205
88815923323,41533417050
81490404683,67458173550
20284527905,84825873914
50909622754,44602572296
96031794171,98946869582
32681509842,12067562928
38310352534,44288854453
92529891833,94747673220
45766777989,49547469507
68083831449,59137668001
99975273038,73100650043
78800886480,89295693308
34694516483,28357518658
29140544266,30724056669
89676262133,44780116769
58178473405,12631514351
22101647044,95902672290
70115906264,39208806412
25741298083,43579875955
89407364349,22449668777
86015790871,41960818525
19409144839,78730493401
41709658986,36684725184
29805809223,52950014643
26882684150,19202144291
80971763602,53761557174
93207084363,45882258358
29724082395,62385196009
18866409192,89601616004
61551660827,36788484754
85220280187,16982001246
85222697208,19717510557
96400772875,81941696296
43674965477,27003720675
40586546821,29104505525
62940610320,98893847365
39600184744,44186059751
27121514114,52243093520
25054041478,11846291904
79549477045,76602980264
83714672522,86127943045
76891143700,23343151016
32682558831,34091296463
95881890316,88711469532
73068523938,16393944651
69863221486,78236926030
67936191460,32772097908
67929855016,50531953911
35779851223,20916761103
53027961164,61215341211
12078654500,97348016539
52809933749,45496176333
11715318339,63684121403
46239807995,74532377218
40262857278,63049901486
14781327080,19703885010
79016634069,71793448289
99213210051,11212504651
41794624848,16655589269
25129183447,41461395874
74717350502,98568191641
76743583657,75810607912
92619918134,98414427256
27494014075,54100373122
52594863732,73172897979
65155188411,53329377765
34284397369,29022244526
40955160279,98248181685
92882971815,23425470564
26573006867,47247700333
78227282837,58268374370
34350546831,68558480437
20248009242,33829260173
94422482280,48949865873
88576066998,98579697481
33356651189,59090329945
41105469748,23573030618
28152706535,26433702671
58467269350,45637932314
49667385382,56225340604
58165629219,24832835729
78395945863,57569250022
23774838624,99410599845
67236913278,52064050160
58321720978,32992878673
75686066624,53143344883
40908418907,89613418438
13799843154,78888309356
47308879905,17238295161
21891775019,80055592366
41803238890,30084166871
62837009713,80141291645
62643957369,54658932438
11936549345,72986298369
50575407224,95442973239
71180042258,36023040746
16609461673,67536863392
35609710938,98019156846
25447294389,36927941337
79842925985,11122399940
80309852783,78035401133
24324510004,93482679352
23225648211,68438011999
22753243072,25980337942
62466255329,98844303523
14166079191,93469158767
24909309610,35449688069
76563601304,26211872074
28819712482,27863364066
14848951525,84043827217
50105671187,33631591354
78876540877,92273564555
47914187648,60357475998
65096168016,66453959497
42321305122,13554148203
69538642848,69834359682
16287308174,22561321880
47086213459,29339235083
85070568294,75327140245
65689186464,41987268055
30394303181,86385681631
35194997333,71510715877
95662694222,12091280389
60246635903,53071651804
98417800392,52400547817
14886123624,35880409937
92179816952,23726741310
16380821520,55325009847
31990760883,12959056696
34841193294,24465688932
38513672073,94753964136
49147120624,57819528068
93954261962,27508759479
49035604432,45612319505
79335567424,21763466520
22733501469,88445708718
91630064416,95676652125
31039253016,23167032233
29594860993,89972409652
63166906963,43388838271
72832223836,53054062662
21963020062,22945126802
25536849502,20759132346
53218583095,84302994611
32714680838,31162420675
81540318605,34274433226
62921087295,41949633014
28884664485,59315011271
25790877139,78773525188
94015886701,21977218610
23802010839,95040325665
62581800905,84077557559
40613472429,11034762469
75360476094,54220589358
43266508403,46696393159
48805164842,92948710292
71507515615,22789175728
87794321773,88405800749
61392387122,59291792471
16839596337,13168000377
25828326847,31251290345
59269632682,85518003013
49469203870,79605680352
33987232839,53959816731
38299190317,63190714334
64874235784,49122089843
27981691446,57915985232
12884614692,45016044501
66302038884,60493686785
26598996484,39592949749
50918472282,96439451587
59664604010,55055055973
73158503449,74632095217
77484298742,43961809937
80652715083,80205194949
78970348749,40425233611
88283703057,33058039042
70956065019,54026918725
23902949083,40311930728
20350195313,90664782913
39182198476,98175145310
62239683122,73066976885
73830163449,85446412716
88736289092,76926026350
48153501947,91213202505
25372890004,97334244995
52156751420,28350779620
81613538437,43834241938
95481807853,37078645598
37716474177,53041047041
94372029974,56139908349
19883851876,50683465131
55125990383,77021331528
49179788534,14318186122
11747804838,44993605904
15600235902,82937131911
62741058917,26550081923
41126581239,40561486186
97504419857,22680616511
38604530908,61559683098
18640056026,97939859892
26879722129,72388716827
23717353699,76660983452
12008840531,46260688427
45333649288,51875179066
58367075800,10190477786
70733963253,54953214596
19293327676,83386398352
98913239497,96261483771
66593731269,14604462719
55034561448,78730493401
35073530346,88548234713
29742839054,32483285119
82409577032,24510377045
97572660738,21713595093
94517878284,46722592507
47312298561,91942690373
77460684150,54129226364
81029486142,40585147638
55010268680,83880877307
